text,label,lang
حماس الاحتلال سرق اعضاء شهداء اعاد جثامينهم,negative,ar
الله يسترنا غضبه,negative,ar
آبادی کے غلط اعداد و شمار کی وجہ سے مسائل پیدا ہو رہے ہیں۔,negative,ur
يوصلو لين المرمى بعدين يرتبكو مدري يصير فيهم صراحة هجوم الاردن الله بالخير,negative,ar
یہ نیا کلینک بہت اچھی سہولیات فراہم کرتا ہے۔,positive,ur
هون الصحه العافيه,positive,ar
کیا آپ مجھے اس عمارت کے بارے میں بتا سکتے ہیں؟,neutral,ur
bas bas bhan itna pyar na do samhala nae jay ga,positive,roman_ur
I'm surprised that the ratings for this particular location aren't higher.,positive,en
یہ یونیورسٹی تحقیق کے میدان میں نمایاں ہے۔,positive,ur
آبادی کی تعداد میں تیزی سے اضافہ تشویشناک ہے۔,negative,ur
meny pora farz ada kia hy,positive,roman_ur
مجھے گردے کے درد کے لیے فوری طبی امداد چاہیے۔,neutral,ur
jaya ko bohat se aise kirdar mile jin mein inhe acting ke johar dikhane ka mauqa mila,positive,roman_ur
ap ka number koi pic nhe kurta,neutral,roman_ur
مریضوں کے لیے ویٹنگ ٹائم بہت زیادہ ہے۔,negative,ur
conference ke doran ye tajwiz manzor kar li gai aur is tarah khawateen ka almi din wajod mein agaya,positive,roman_ur
Desserts?,neutral,en
کیا ہسپتال کے اوقات کار تبدیل ہو گئے ہیں؟,neutral,ur
nisar kutaa lay gia tha pasiy,negative,roman_ur
wazir e ala punjab ne siyahati bus service ka iftitah kr diya shehbaz sharif ne udhar ki raqam se ticket kharid kr bus me safar kiya,positive,roman_ur
filhal to ya log khud nangy ho rhy hain,neutral,roman_ur
رايكم بخيارات مانشيني بكل صراحة  عاجل تشكيلة المنتخب السعودي امام الاردن,neutral,ar
الضفة فيها حماس ليش يهاجمها المحتل الصهيـوني الفاجر ؟؟؟ الاوضاع بالضفة تتسارع مشافي ميدانية الاردن الشقيق، تسليح الف مستوطن تهديد حوارة ودير شرف مجازر اذا يرحلو منشورات يوزعها المستوطنين تحث على الهجرة شرق النهر اغتيالات وقصف وإقتحامات بشكل هستيري لكن نكرر غلطة اجدادنا نرحل الموت الموت الموت بلادنا اشرف,negative,ar
salam hazrat sahab duao main yaad rakhain allahapkoapk mukhlaseen ko tamam nizam joapchala rahay hain usy gaib ky khazano se madad or hifazat ata fermaye,positive,roman_ur
رجال الأمن حملوا ايقونات على صدورهم قرب قلوبهم حملت علمي الاردن فلسطين رسالة تعبر الاردنيين جميعا وتضامنهم خلف الموقف الذي أعلن عنه جلالة الملك فلسطينبوصلتناوتاجهاالقدسالشريف وطنالنشامى الأمنالعام الأردن,positive,ar
الله ليردهم حسبي الله ونعم الوكيل فيهم وَإِذْ يَمْكُرُ بِكَ الَّذِينَ كَفَرُوا لِيُثْبِتُوكَ أَوْ يَقْتُلُوكَ أَوْ يُخْرِجُوكَ وَيَمْكُرُونَ وَيَمْكُرُ اللَّهُ وَاللَّهُ خَيْرُ الْمَاكِرِينَ  ,positive,ar
اقتربت تثق,neutral,ar
عاجل سقوط أحد الصواريخ مدينة معان أحد الصواريخ التي اطلقها الحوثي سقطت شرق مدينة معان ألاردن رسمي حتى هذة الساعة مقاطع متداولة على مواقع التواصل الاردن,neutral,ar
یہ موسم بہت سہانا ہے۔,positive,ur
Massage chairs would be nice but I know that's not going to happen.,negative,en
ذہنی صحت کے مسائل کو نظر انداز نہیں کرنا چاہیے۔,negative,ur
good afridi ham tumare sath ha,positive,roman_ur
ولك بالمثل يارب العالمين,positive,ar
sout chahaiy,neutral,roman_ur
اللهم انصرهم على الصهاينة ،،، اللهم آمين عاشت فلسطين عاشت غزة طوفانالاقصي,positive,ar
mana pdii thii or srif ek barr pasue nahi kya bali barr kya or achay sa pda,neutral,roman_ur
حملة مقاطعة حقيقية يشهدها الأردن لكل المنتجات الداعمة لإسرائيل ودعم منتجات محلية عوضاً عنها,neutral,ar
The movie is about as deep as that sentiment .,negative,en
اس میوزیم میں بہت پرانی اور نایاب چیزیں رکھی گئی ہیں۔,positive,ur
Never smiles.,negative,en
آپ کی بروقت مدد نے میری جان بچائی۔,positive,ur
"When we entered the room, it was two queen size beds, but we ordered king size!",negative,en
oh mary chanda kar deya hai help isttaat ky motabiq sab nay yai to bykaar content py bakwas marty han,neutral,roman_ur
ألف شهيد ولا لاجيء إسألونااحنا,negative,ar
حکیم نے مجھے یہ نسخہ دیا ہے۔,neutral,ur
طوفان الاردن اليوم كان عظيم,positive,ar
dono zanni,neutral,roman_ur
ĜΣǾГĜΣ فرزمسائي  برعاية ⇣ ⇣ ⇣ ↴⇣⇣ فرزنـشط 🦋🦋 فرزلأصحابالبدايات حساباتراقيه برعاية تمممممم اتمنى الإضافة,neutral,ar
qatil pervez musharraf ny chief justice ko bola kar un se istefa talab kar liya,negative,roman_ur
ye ghalat hay ap notification check kare to to to and to,negative,roman_ur
The last point that really stuck out was they did not add the gratuity into the bill.,neutral,en
december raat baje dushman ke tank ka aik gola un ke sene ke daein janib alaga aur wo wahein par shaheed ho gaye,negative,roman_ur
Came in to to eat today around 3pm.,positive,en
شہر میں آبادی کا ارتکاز زیادہ ہے۔,neutral,ur
kahan warna tmnay,neutral,roman_ur
کیا آپ مجھے اس کتاب کے بارے میں کچھ بتا سکتے ہیں؟,neutral,ur
You will receive food free.,positive,en
واحساسك أجمل الكلام,positive,ar
They were like mini tubes.,neutral,en
Chips are thin and crispy served with a flavorful but not spicy salsa.,positive,en
"If you go there during the lunch hour weekdays or during a Saturday be prepared to wait, sometimes for as long as an hour or more.",negative,en
کیا ویکسینیشن کے بعد بھی کوئی احتیاطی تدابیر اختیار کرنی ضروری ہیں؟,neutral,ur
She asks us about how we want to use our $60 groupon or save it for next time.,neutral,en
bv ko bi imran khan ky pas bajy na phalii ratt,negative,roman_ur
We finally picked the 3 we wanted.,neutral,en
صحيح اننا نكرهه وندعي الله يفضحه واااضح انه ذكاء اصطناعي,positive,ar
یہ بہت خوبصورت نظارہ ہے۔,positive,ur
koe masla nahi paisy thay kaam hogaya din guzeer jana hai mar b jana hai bss so just go with flow maan we deserve this,positive,roman_ur
اساتذہ کی کمی محسوس ہو رہی ہے۔,negative,ur
"Although it is my wifes favorite place to eat, I have grown to like it.",positive,en
ary bhaio session aya ke nahi yar plz yar,neutral,roman_ur
hahahhaha khoty han yai biryani khanay walay,negative,roman_ur
We tried purchasing a mani/pedi deal as gift certificates via Groupon but the site was being difficult.,negative,en
Thanks for the honesty.,positive,en
ajmair nagri me shaks qatal qatil,negative,roman_ur
veet miss pakistan ko b band kerwao,negative,roman_ur
hn jb tere ghr au gi tb direct v bol du gi,neutral,roman_ur
I had the vegetarian sampler plate-- AMAAAZING!!! It was so so good.,positive,en
Don't know why this place only has 4 starts.,positive,en
والنبي ايه حصل هيتحرك السعوديه اللي هتطبع ومفيش جهة هناك أدانت ولا الأمارات المطبعة ولا سوريا ولبنان والعراق اللي ضايعين ولا الاردن اللي حاكمها عرص ولا ليبيا اللي ملهاش ملامح ولا دول الاطلسي اللي منعرفش عنهم حاجة والمغرب منهم مطبعه ,negative,ar
We never even got seated.,negative,en
the hotel look not like a run down motel.,positive,en
"Was mainly going for macaroons (seeing I have an obsession), not a great selection of them.",negative,en
قومی خوشحالی میں اضافہ ہو رہا ہے۔,positive,ur
ثمانية وعشرين حرفاً عجزت تطمن طفل حسبي الله ونعم الوكيل حسبي الله ونعم الوكيل حسبي الله ونعم الوكيل ليش خايف عمو ليش المقطع مترجم مستشفىالمعمداني,negative,ar
پوری دنیا میں آبادی میں اضافہ ایک بڑا مسئلہ ہے۔,neutral,ur
يعني التوقيت اسطوري وعبقري محمد صلاح يحصل على ميزة المراوغة الفنية بطاقة جديدة بلعبة ,neutral,ar
qatil sharam aa gai qatil,negative,roman_ur
الله يقويهم ابطال جيشنا العربي وحفظ الله الاردن الحدودالشمالية الاردن تدمير آلية لمهربي المخدرات تحمل كميات المتفجرات واعتقال مهربين خلال اشتباكات على الحدود الشمالية عمون الاردن سوريا,negative,ar
یہاں بہت شور ہے۔,negative,ur
"I will not be giving them any return business, when I come back to visit.",negative,en
والمجازر للتي ترتكبها بحق الشعب السوري ماذا تسميها,negative,ar
كثفوا الدعاء للمجاهدين اللهم ألهم المجاهدين فلسطين حسن التخطيط والتدبير والتسليح، وزدهم قوة إلى قوتهم وجند عندك ينصرونهم، اللهم سدد رمي المجاهدين وارزقهم الصبر والثبات، اللهم اجعلهم جندك المرابطين,positive,ar
The table next to us seemed to felt sorry for the server.,negative,en
مجھے آبادی کے اعداد و شمار میں حالیہ تبدیلیوں کے بارے میں بتاؤ۔,neutral,ur
وشاي كمان,negative,ar
I think it just blends with the city noise.,neutral,en
koi nii pir s krenge hme kon rok skta h,neutral,roman_ur
شہری آبادی کا کنٹرول بہت اہم ہے۔,neutral,ur
کیا مجھے دل کے دورے کے بعد ورزش کرنی چاہیے؟,neutral,ur
امريكاراسالارهاب ادلبوغزهجرحواحد غزهاختادلب فلسطينتنتصر المسافهصفر هولوكوستغزه غزهتزحفاليالقدس مجزرهجباليا جباليا مستشفيالشفاء الشفاء مجمعالشفاءالطبي اوقفواالعدوانعلىغزه مخيمجنين طوفاتالاقصي خانيونس المهمهانجزت يجبفتحالمعبر تبادلالاسري ولا دولة عربية تأجنبت تأفرقت كجنوب أفريقيا وتقدمت بدعوى لمحكمة العدل الدولية تقاضي بها دولة الكيان بجرائم الحربواااال الى هذا الحد؟؟ أحز غزهمقبرةالغزاة,negative,ar
